imdb_id,title,rating,directors,writers,actors,budget,gross,financial score,score
tt0141369,Inspector Gadget,3.9,['David Kellogg'],"['Andy Heyward', 'Jean Chalopin']","['Matthew Broderick', 'Rupert Everett', 'Joely Fisher', 'Michelle Trachtenberg', 'Andy Dick', 'Cheri Oteri', 'Mike Hagerty', 'Dabney Coleman', 'D.L. Hughley', 'Rene Auberjonois', 'Frances Bay', 'Mr. T', 'Richard Kiel', 'Richard Lee-Sung', 'Bobby Bell']","$75,000,000 ","$97,360,069 ",5.70 ,4.80 
tt1190617,An American Carol,4.3,['David Zucker'],"['David Zucker', 'Myrna Sokoloff', 'and 1 more credit']","['Trace Adkins', 'Brandon Alter', 'Chriss Anglin', 'Geoffrey Arend', 'Scott Bailey', 'Dana Lyn Baron', 'Mark Vafiades', 'Morgan Beck', 'Julian Berlin', 'Randall Bosley', 'Joanne Bowland', 'Cocoa Brown', 'Vicki Browne', 'Mary Castro', 'Gary Coleman']","$12,000,000 ","$7,001,720 ",5.30 ,4.80 
tt0443496,Edmond,6.2,['Stuart Gordon'],"['David Mamet', 'David Mamet']","['William H. Macy', 'Frances Bay', 'Rebecca Pidgeon', 'Joe Mantegna', 'Denise Richards', 'Wendy Thompson', 'Vincent Guastaferro', 'Bai Ling', 'Matt Landers', 'Dul Hill', 'Russell Hornsby', 'Aldis Hodge', 'Debi Mazar', 'Mena Suvari', 'Jeffrey Combs']","$10,000,000 ","$131,617 ",3.40 ,4.80 
tt0838247,After.Life,5.9,['Agnieszka Wojtowicz-Vosloo'],"['Agnieszka Wojtowicz-Vosloo', 'Paul Vosloo', 'and 1 more credit']","['Christina Ricci', 'Liam Neeson', 'Justin Long', 'Chandler Canterbury', 'Celia Weston', 'Luz Alexandra Ramos', 'Josh Charles', 'Rosemary Murphy', 'Malachy McCourt', 'Shuler Hensley', 'Alice Drummond', 'Sam Kressner', 'Doan Ly', 'Jack Rovello', 'Prudence Wright Holmes']","$4,500,000 ","$108,229 ",3.70 ,4.80 
tt0358349,Agent Cody Banks 2: Destination London,4.1,['Kevin Allen'],"['Jeffrey Jurgensen', 'Harald Zwart']","['Frankie Muniz', 'Anthony Anderson', 'Hannah Spearritt', 'Cynthia Stevenson', 'Daniel Roebuck', 'Anna Chancellor', 'Keith Allen', 'James Faulkner', 'David Kelly', 'Santiago Segura', 'Connor Widdows', 'Keith David', 'Rod Silvers', 'Jack Stanley', 'Joshua Brody']","$26,000,000 ","$23,222,861 ",5.51 ,4.80 
tt1742650,I Don't Know How She Does It,4.5,['Douglas McGrath'],"['Aline Brosh McKenna', 'Allison Pearson']","['Sarah Jessica Parker', 'Pierce Brosnan', 'Greg Kinnear', 'Christina Hendricks', 'Kelsey Grammer', 'Seth Meyers', 'Olivia Munn', 'Jane Curtin', 'Mark Blum', 'Busy Philipps', 'Sarah Shahi', 'Jessica Szohr', 'Emma Rayne Lyle', 'Julius Goldberg', 'Theodore Goldberg']","$24,000,000 ","$9,659,074 ",5.11 ,4.81 
tt1107319,Dirty Girl,6.2,['Abe Sylvia'],['Abe Sylvia'],"['Jeremy Dozier', 'Juno Temple', 'Zach Lasry', 'Jonathan Slavin', 'Marcella Lentz-Pope', 'William Horwich', 'Gary Grubbs', 'Deborah Theaker', 'Natalie Amenula', 'David Petruzzi', 'Milla Jovovich', 'Vivian Smallwood', 'Jack Kehler', 'Mary Steenburgen', 'Dwight Yoakam']","$4,000,000 ","$53,630 ",3.41 ,4.81 
tt1391137,Why Did I Get Married Too?,3.5,['Tyler Perry'],['Tyler Perry'],"['Tyler Perry', 'Janet Jackson', 'Jill Scott', 'Sharon Leal', 'Malik Yoba', 'Richard T. Jones', 'Tasha Smith', 'Lamman Rucker', 'Michael Jai White', 'Louis Gossett Jr.', 'Cicely Tyson', 'Nia Iman Muhammad', 'Tyson Gilmore', 'Valarie Pettiford', 'Marc Farley']","$20,000,000 ","$60,072,596 ",6.11 ,4.81 
tt0130018,I Still Know What You Did Last Summer,4.3,['Danny Cannon'],"['Lois Duncan', 'Trey Callaway']","['Jennifer Love Hewitt', 'Freddie Prinze Jr.', 'Brandy Norwood', 'Mekhi Phifer', 'Muse Watson', 'Bill Cobbs', 'Matthew Settle', 'Jeffrey Combs', 'Jennifer Esposito', 'John Hawkes', 'Ellerine Harding', 'Benjamin Brown', 'Red West', 'Michael P. Byrne', 'Michael Bryan French']","$65,000,000 ","$39,989,008 ",5.32 ,4.81 
tt1151359,Leaves of Grass,6.5,['Tim Blake Nelson'],['Tim Blake Nelson'],"['Edward Norton', 'Lucy DeVito', 'Kent Jude Bernard', 'Amelia Campbell', 'Tim Blake Nelson', 'Randal Reeder', 'Leo Fabian', 'Pruitt Taylor Vince', 'Tina Parker', 'Susan Sarandon', 'Ty Burrell', 'Lee Wilkof', 'Melanie Lynskey', 'Josh Pais', 'Lisa Benavides']","$9,000,000 ","$68,009 ",3.13 ,4.81 
tt0210567,Beautiful,4.6,['Sally Field'],['Jon Bernstein'],"['Minnie Driver', 'Joey Lauren Adams', 'Hallie Kate Eisenberg', 'Kathleen Turner', 'Leslie Stefanson', 'Bridgette Wilson-Sampras', 'Kathleen Robertson', 'Michael McKean', 'Gary Collins', 'Linda Hart', 'Brent Briscoe', 'Colleen Rennison', 'Jacqueline Steiger', 'Sylvia Short', 'Herta Ware']","$9,000,000 ","$3,060,963 ",5.03 ,4.81 
tt0078740,The Concorde... Airport '79,4.1,['David Lowell Rich'],"['Arthur Hailey', 'Jennings Lang', 'and 1 more credit']","['Alain Delon', 'Susan Blakely', 'Robert Wagner', 'Sylvia Kristel', 'George Kennedy', 'Eddie Albert', 'Bibi Andersson', 'Charo', 'John Davidson', 'Andrea Marcovicci', 'Martha Raye', 'Cicely Tyson', 'Jimmie Walker', 'David Warner', 'Mercedes McCambridge']","$14,000,000 ","$13,015,688 ",5.53 ,4.81 
tt0427998,The Grand,6,['Zak Penn'],"['Zak Penn', 'Matt Bierman']","['Woody Harrelson', 'David Cross', 'Dennis Farina', 'Cheryl Hines', 'Richard Kind', 'Chris Parnell', 'Werner Herzog', 'Jason Alexander', 'Ray Romano', 'Mike Epps', 'Judy Greer', 'Gabe Kaplan', 'Michael Karnow', 'Michael McKean', 'Julie Claire']","$5,400,000 ","$114,669 ",3.64 ,4.82 
tt0488658,Unaccompanied Minors,4.3,['Paul Feig'],"['Jacob Meszaros', 'Mya Stark']","['Lewis Black', 'Wilmer Valderrama', 'Tyler James Williams', 'Dyllan Christopher', 'Brett Kelly', 'Gia Mantegna', 'Quinn Shephard', 'Paget Brewster', 'Rob Corddry', 'Dominique Saldaa', 'Jessica Walter', 'Rob Riggle', 'Michelle Sandler', 'David Koechner', 'B.J. Novak']","$26,000,000 ","$16,647,384 ",5.34 ,4.82 
tt0113451,Jade,4.9,['William Friedkin'],['Joe Eszterhas'],"['David Caruso', 'Linda Fiorentino', 'Chazz Palminteri', 'Richard Crenna', 'Michael Biehn', 'Donna Murphy', 'Ken King', 'Holt McCallany', 'David Hunt', 'Angie Everhart', 'Kevin Tighe', 'Robin Thomas', 'Jay Jacobus', 'Victoria Smith', 'Drew Snyder']","$50,000,000 ","$9,795,017 ",4.75 ,4.83 
tt0163579,Chill Factor,5,['Hugh Johnson'],"['Drew Gitlin', 'Mike Cheda']","['Cuba Gooding Jr.', 'Skeet Ulrich', 'Peter Firth', 'David Paymer', 'Hudson Leick', 'Daniel Hugh Kelly', ""Kevin J. O'Connor"", 'Judson Mills', 'Jordan Mott', 'Darcas Macopson', 'Jim Grimshaw', 'Richard Todd Aguayo', 'K. Addison Young', 'James Van Harper', 'Tommy Smeltzer']","$70,000,000 ","$11,227,940 ",4.65 ,4.83 
tt0106452,Body Snatchers,5.8,['Abel Ferrara'],"['Jack Finney', 'Raymond Cistheri']","['Terry Kinney', 'Meg Tilly', 'Gabrielle Anwar', 'Reilly Murphy', 'Billy Wirth', 'Christine Elise', 'R. Lee Ermey', 'Kathleen Doyle', 'Forest Whitaker', 'G. Elvis Phillips', 'Stanley Small', 'Tonea Stewart', 'Keith Smith', 'Winston E. Grant', 'Phil Neilson']","$13,000,000 ","$428,868 ",3.86 ,4.83 
tt0304711,The Order,4.9,['Brian Helgeland'],['Brian Helgeland'],"['Heath Ledger', 'Shannyn Sossamon', 'Benno Frmann', 'Mark Addy', 'Peter Weller', 'Francesco Carnelutti', 'Mattia Sbragia', 'Mirko Casaburo', 'Giulia Lombardi', 'Richard Bremmer', 'Cristina Macc', 'Paola Emilia Villa', 'Rosalinda Celentano', 'Alessandra Costanzo', 'Paolo Lorimer']","$38,000,000 ","$7,659,747 ",4.77 ,4.83 
tt1628055,Touchback,5.7,['Don Handfield'],['Don Handfield'],"['Brian Presley', 'Kurt Russell', 'Melanie Lynskey', 'Marc Blucas', 'Christine Lahti', 'Sarah Wright', 'Drew Powell', 'Steve Turner', 'Kevin Covais', 'James Duval', 'Sianoa Smit-McPhee', 'Barry Sanders', 'Austin Ross', 'Jacquelyn Evola', 'Ella Anderson']","$5,000,000 ","$204,068 ",3.97 ,4.83 
tt0119237,Gummo,6.2,['Harmony Korine'],['Harmony Korine'],"['Jacob Sewell', 'Nick Sutton', 'Lara Tosh', 'Jacob Reynolds', 'Darby Dougherty', 'Chlo Sevigny', 'Carisa Glucksman', 'Jason Guzak', 'Casey Guzak', 'Wendall Carr', 'James Lawhorn', 'James Glass', 'Ellen M. Smith', 'Charles Matthew Coatney', 'Harmony Korine']","$1,300,000 ","$19,820 ",3.48 ,4.84 
tt1594562,The Innkeepers,5.6,['Ti West'],['Ti West'],"['Sara Paxton', 'Pat Healy', 'Alison Bartlett', 'Jake Ryan', 'Kelly McGillis', 'Lena Dunham', 'George Riddle', 'Brenda Cooney', 'John Speredakos', 'Sean Reid', 'Kurt Venghaus', 'Thomas Mahoney', 'Michael Martin', 'Michael P. Castelli']","$1,500,000 ","$77,501 ",4.09 ,4.84 
tt0441774,Lonely Hearts,6.4,['Todd Robinson'],['Todd Robinson'],"['John Travolta', 'James Gandolfini', 'Jared Leto', 'Salma Hayek', 'Scott Caan', 'Laura Dern', 'Michael Gaston', 'Bruce MacVittie', 'Dan Byrd', 'Andrew Wheeler', 'Alice Krige', 'Dagmara Dominczyk', 'John Doman', 'Bailee Madison', 'Ellen Travolta']","$18,000,000 ","$188,565 ",3.29 ,4.84 
tt0080934,The Island,5.1,['Michael Ritchie'],"['Peter Benchley', 'Peter Benchley']","['Michael Caine', 'David Warner', 'Angela Punch McGregor', 'Frank Middlemass', 'Don Henderson', 'Dudley Sutton', 'Colin Jeavons', 'Zakes Mokae', 'Brad Sullivan', 'Jeffrey Frank', ""John O'Leary"", 'Bruce McLaughlin', 'Jimmy Casino', 'Suzanne Astor', 'Susan Bredhoff']","$22,000,000 ","$3,123,267 ",4.59 ,4.85 
tt0138304,The Astronaut's Wife,5.1,['Rand Ravich'],['Rand Ravich'],"['Johnny Depp', 'Charlize Theron', 'Joe Morton', 'Clea DuVall', 'Donna Murphy', 'Nick Cassavetes', 'Samantha Eggar', 'Gary Grubbs', 'Blair Brown', 'Tom Noonan', ""Tom O'Brien"", 'Lucy Lin', 'Michael Crider', 'Jacob Stein', 'Timothy Wicker']","$75,000,000 ","$10,654,581 ",4.59 ,4.85 
tt1305591,Mars Needs Moms,5.1,['Simon Wells'],"['Simon Wells', 'Wendy Wells', 'and 1 more credit']","['Seth Green', 'Dan Fogler', 'Joan Cusack', 'Elisabeth Harnois', 'Mindy Sterling', 'Kevin Cahoon', 'Tom Everett Scott', 'Jacquie Barnbrook', 'Matthew Henerson', 'Adam Jennings', 'Stephen Kearin', 'Amber Gainey Meade', 'Aaron Rapke', 'Julene Renee-Preciado', 'Kirsten Severson']","$150,000,000 ","$21,345,454 ",4.59 ,4.85 
tt0101455,Bingo,4.2,['Matthew Robbins'],['Jim Strain'],"['Cindy Williams', 'David Rasche', 'Robert J. Steinmiller Jr.', 'David French', 'Kurt Fuller', 'Joe Guzaldo', 'Glenn Shadix', 'Janet Wright', 'Wayne Robson', 'Suzie Plakson', 'Simon Webb', 'Tamsin Kelsey', 'Norman Browning', 'James Kidnie', 'Blu Mankuma']","$10,000,000 ","$8,667,684 ",5.49 ,4.85 
tt0247444,Juwanna Mann,4.2,['Jesse Vaughan'],['Bradley Allenstein'],"['Miguel A. Nez Jr.', 'Vivica A. Fox', 'Kevin Pollak', 'Tommy Davidson', 'Kim Wayans', 'Jenifer Lewis', 'Ginuwine', ""Kimberly 'Lil' Kim' Jones"", 'Annie Corley', 'Tammi Reiss', 'Heather Quella', 'Angie Cossey', 'Itoro Coleman', 'Terry Loughlin', 'Bonnie Johnson']","$15,600,000 ","$13,571,817 ",5.50 ,4.85 
tt0317640,The Hebrew Hammer,6.1,['Jonathan Kesselman'],['Jonathan Kesselman'],"['Adam Goldberg', 'Judy Greer', 'Andy Dick', 'Mario Van Peebles', 'Peter Coyote', 'Nora Dunn', 'Sean Whalen', 'Tony Cox', 'Richard Riehle', 'Melvin Van Peebles', 'Rachel Dratch', 'Harrison Chad', 'Jim Petersmith', 'Annie McEnroe', 'Grant Rosenmeyer']","$1,000,000 ","$19,539 ",3.60 ,4.85 
tt0961108,Fireflies in the Garden,6.5,['Dennis Lee'],"['Robert Frost', 'Dennis Lee']","['Ryan Reynolds', 'Willem Dafoe', 'Emily Watson', 'Carrie-Anne Moss', 'Julia Roberts', 'Ioan Gruffudd', 'Hayden Panettiere', 'Shannon Lucio', 'Cayden Boyd', 'George Newbern', 'Chase Ellison', 'Brooklynn Proulx', 'Diane Perella', 'Natalie Karp', 'John C. Stennfeld']","$8,000,000 ","$70,600 ",3.20 ,4.85 
tt0811106,The Ten,5.1,['David Wain'],"['Ken Marino', 'David Wain']","['Paul Rudd', 'Adam Brody', 'Jon Hamm', 'Winona Ryder', 'Ken Marino', 'Todd Holoubek', 'Mather Zickel', 'Ali Marsh', 'Raisy Pereyra', 'Edmund Genest', 'Ron Silver', 'Heidi Neurauter', 'Michael Ziegfeld', 'Jason Antoon', 'Andrea Rosen']","$5,250,000 ","$766,487 ",4.60 ,4.85 
tt0156841,The Next Best Thing,4.4,['John Schlesinger'],['Tom Ropelewski'],"['Madonna', 'Rupert Everett', 'Benjamin Bratt', 'Illeana Douglas', 'Michael Vartan', 'Josef Sommer', 'Malcolm Stumpf', 'Lynn Redgrave', 'Neil Patrick Harris', 'Mark Valley', 'Suzanne Krull', 'Stacy Edwards', 'John Carroll Lynch', 'Fran Bennett', 'Ricki Lopez']","$25,000,000 ","$14,983,572 ",5.31 ,4.85 
tt0162983,Hanging Up,4.4,['Diane Keaton'],"['Delia Ephron', 'Delia Ephron', 'and 1 more credit']","['Meg Ryan', 'Diane Keaton', 'Lisa Kudrow', 'Walter Matthau', 'Adam Arkin', 'Shaun Duke', 'Ann Bortolotti', 'Cloris Leachman', 'Maree Cheatham', 'Myndy Crist', 'Libby Hudson', 'Jesse James', 'Edie McClurg', 'Tracee Ellis Ross', 'Celia Weston']","$60,000,000 ","$36,037,909 ",5.31 ,4.86 
tt1423995,Stone,5.4,['John Curran'],['Angus MacLachlan'],"['Robert De Niro', 'Edward Norton', 'Milla Jovovich', 'Frances Conroy', 'Enver Gjokaj', 'Pepper Binkley', 'Sandra Love Aldridge', 'Greg Trzaskoma', 'Rachel Loiselle', 'Kylie Tarnopol', 'Bailey Tarnopol', 'Madison Tarnopol', 'Peter Lewis', 'Sarab Kamoo', 'Richard Murphy']","$22,000,000 ","$1,796,024 ",4.31 ,4.86 
tt0426592,Superhero Movie,4.3,['Craig Mazin'],['Craig Mazin'],"['Drake Bell', 'Sara Paxton', 'Christopher McDonald', 'Leslie Nielsen', 'Kevin Hart', 'Marion Ross', 'Ryan Hansen', 'Keith David', 'Brent Spiner', 'Robert Joy', 'Jeffrey Tambor', 'Robert Hays', 'Nicole Sullivan', 'Sam Cohen', 'Tracy Morgan']","$35,000,000 ","$25,871,834 ",5.41 ,4.86 
tt0954947,The Killer Inside Me,6.2,['Michael Winterbottom'],"['John Curran', 'Jim Thompson']","['Casey Affleck', 'Kate Hudson', 'Jessica Alba', 'Ned Beatty', 'Elias Koteas', 'Tom Bower', 'Simon Baker', 'Bill Pullman', 'Brent Briscoe', 'Matthew Maher', 'Liam Aiken', 'Jay R. Ferguson', 'Ali Nazary', 'Blake Lindsley', 'Zach Josse']","$13,000,000 ","$214,966 ",3.52 ,4.86 
tt0110197,Jimmy Hollywood,5.2,['Barry Levinson'],['Barry Levinson'],"['Joe Pesci', 'Christian Slater', 'Victoria Abril', 'Jason Beghe', 'John Cothran Jr.', 'Hal Fishman', 'Jerry Dunphy', 'Andrea Kutyas', 'Kerry Kilbride', 'Paula Lpez', 'Paul Dean Jackson', 'Joe Avellar', 'Susan Campos', 'Claudia Haro', 'Audrey Morgan']","$30,000,000 ","$3,692,874 ",4.52 ,4.86 
tt0102719,Problem Child 2,3.9,['Brian Levant'],"['Scott Alexander', 'Larry Karaszewski']","['John Ritter', 'Michael Oliver', 'Jack Warden', 'Laraine Newman', 'Amy Yasbeck', 'Ivyann Schwan', 'Gilbert Gottfried', 'Paul Willson', 'Alan Blumenfeld', 'Charlene Tilton', 'James Tolkan', 'Martha Quinn', 'Zach Grenier', 'Eric Edwards', 'Krystle Mataras']","$15,000,000 ","$25,104,700 ",5.82 ,4.86 
tt0844993,Hoodwinked Too! Hood vs. Evil,4.7,['Mike Disa'],"['Cory Edwards', 'Todd Edwards']","['Glenn Close', 'Hayden Panettiere', 'Cheech Marin', 'Patrick Warburton', 'Joan Cusack', 'Bill Hader', 'David Ogden Stiers', 'Amy Poehler', 'Cory Edwards', 'Martin Short', 'Brad Garrett', 'Andy Dick', 'David Alan Grier', 'Tommy Chong', 'Phil LaMarr']","$30,000,000 ","$10,134,754 ",5.02 ,4.86 
tt0107277,Josh and S.A.M.,5.4,['Billy Weber'],['Frank Deese'],"['Jacob Tierney', 'Noah Fleiss', 'Martha Plimpton', 'Stephen Tobolowsky', 'Joan Allen', 'Chris Penn', 'Maury Chaykin', 'Ronald Guttman', 'Udo Kier', 'Sean Baca', 'Jake Gyllenhaal', 'Anne Lange', 'Ann Hearn', 'Christian Clemenson', 'Allan Arbus']","$18,000,000 ","$1,510,198 ",4.33 ,4.86 
tt1314228,Did You Hear About the Morgans?,4.5,['Marc Lawrence'],['Marc Lawrence'],"['Hugh Grant', 'Sarah Jessica Parker', 'Natalia Klimas', 'Vincenzo Amato', 'Jesse Liebman', 'Elisabeth Moss', 'Michael Kelly', 'Seth Gilliam', 'Sndor Tcsy', 'Kevin Brown', 'Steven Boyer', 'Sharon Wilkins', 'Sam Elliott', 'Mary Steenburgen', 'Kim Shaw']","$58,000,000 ","$29,580,087 ",5.23 ,4.86 
tt0098503,The Toxic Avenger Part II,4.7,"['Michael Herz', 'Lloyd Kaufman']","['Lloyd Kaufman', 'Gay Partington Terry']","['Ron Fazio', 'John Altamura', 'Phoebe Legere', 'Rick Collins', 'Rikiya Yasuoka', 'Tsutomu Sekine', 'Mayako Katsuragi', 'Shinobury', 'Lisa Gaye', 'Jessica Dublin', 'Jack Cooper', 'Erika Schickel', 'Bonnie Garvin', 'Karen King', 'Didi Mancuso']","$2,300,000 ","$792,966 ",5.03 ,4.87 
tt1247662,The Good Guy,5.9,['Julio DePietro'],['Julio DePietro'],"['Alexis Bledel', 'Anna Chlumsky', 'Colin Egglesfield', 'Scott Porter', 'Andrew McCarthy', 'Bryan Greenberg', 'Aaron Yoo', 'Trini Alvarado', 'Kate Nauta', 'Denise Vasi', 'Adrian Martinez', 'Adam LeFevre', 'Jessalyn Wanlim', 'Christine Evangelista', 'Sarah Glendening']","$3,200,000 ","$100,503 ",3.84 ,4.87 
tt0430308,Get Rich or Die Tryin',4.3,['Jim Sheridan'],['Terence Winter'],"['50 Cent', 'Adewale Akinnuoye-Agbaje', 'Joy Bryant', 'Omar Benson Miller', 'Tory Kittles', 'Terrence Howard', 'Ashley Walters', 'Marc John Jefferies', 'Viola Davis', 'Sullivan Walker', 'Serena Reeder', 'Bill Duke', 'Mpho Koaho', 'Russell Hornsby', 'Joseph Pierre']","$40,000,000 ","$30,981,850 ",5.44 ,4.87 
tt0382992,Stealth,4.9,['Rob Cohen'],['W.D. Richter'],"['Josh Lucas', 'Jessica Biel', 'Jamie Foxx', 'Sam Shepard', 'Richard Roxburgh', 'Joe Morton', 'Ian Bliss', 'Ebon Moss-Bachrach', 'Michael Denkha', 'Rocky Helton', 'Clayton Adams', 'Maurice Morgan', 'Woody Naismith', 'Charles Ndibe', 'Nicholas Hammond']","$135,000,000 ","$31,704,416 ",4.84 ,4.87 
tt0475984,Mister Lonely,6.2,['Harmony Korine'],"['Harmony Korine', 'Avi Korine']","['Diego Luna', 'Samantha Morton', 'Denis Lavant', 'James Fox', 'Werner Herzog', 'Leos Carax', 'Richard Strange', 'Jason Pennycooke', 'Anita Pallenberg', 'Rachel Korine', 'Joseph Morgan', 'Melita Morgan', 'Daniel Rovai', 'Nigel Cooper', 'Mal Whiteley']","$9,500,000 ","$165,831 ",3.54 ,4.87 
tt0081249,The Nude Bomb,4.9,['Clive Donner'],"['Mel Brooks', 'Buck Henry']","['Don Adams', 'Sylvia Kristel', 'Rhonda Fleming', 'Dana Elcar', 'Pamela Hensley', 'Andrea Howard', 'Norman Lloyd', 'Bill Dana', 'Gary Imhoff', 'Sarah Rush', 'Vittorio Gassman', 'Walter Brooke', 'Thomas Hill', 'Ceil Cabot', 'Joey Forman']","$15,000,000 ","$3,565,066 ",4.85 ,4.87 
tt0266971,The Slaughter Rule,6,"['Alex Smith', 'Andrew J. Smith']","['Alex Smith', 'Andrew J. Smith']","['Ryan Gosling', 'David Morse', 'Clea DuVall', 'David Cale', 'Eddie Spears', 'Kelly Lynch', 'Amy Adams', 'Ken White', 'Noah Watts', 'Kim DeLong', 'Geraldine Keams', 'Douglas Seybern', 'Cody Harvey', 'Melkon Andonian', 'J.P. Gabriel']","$500,000 ","$13,134 ",3.75 ,4.87 
tt0229260,Book of Shadows: Blair Witch 2,3.9,['Joe Berlinger'],"['Daniel Myrick', 'Eduardo Snchez']","['Kim Director', 'Jeffrey Donovan', 'Erica Leerhsen', 'Tristine Skyler', 'Stephen Barker Turner', 'Kurt Loder', 'Chuck Scarborough', 'Bruce D. Reed', 'Lynda Millard', 'Deb Burgoyne', 'Andrea Cox', 'Joe Berlinger', 'Sara Phillips', 'Lanny Flaherty', 'Pete Burris']","$15,000,000 ","$26,421,314 ",5.85 ,4.87 
tt1114677,Hannah Montana: The Movie,3.7,['Peter Chelsom'],"['Daniel Berendsen', 'Michael Poryes']","['Miley Cyrus', 'Billy Ray Cyrus', 'Emily Osment', 'Jason Earles', 'Mitchel Musso', 'Moises Arias', 'Lucas Till', 'Vanessa Williams', 'Margo Martindale', 'Peter Gunn', 'Melora Hardin', 'Jared Carter', 'Barry Bostwick', 'Beau Billingslea', 'Katrina Smith']","$30,000,000 ","$79,566,871 ",6.05 ,4.88 
tt0462396,The Last Legion,5.4,['Doug Lefler'],"['Jez Butterworth', 'Tom Butterworth']","['Colin Firth', 'Ben Kingsley', 'Aishwarya Rai Bachchan', 'Peter Mullan', 'Kevin McKidd', 'John Hannah', 'Iain Glen', 'Thomas Brodie-Sangster', 'Rupert Friend', 'Nonso Anozie', 'Owen Teale', 'Alexander Siddig', 'Robert Pugh', 'James Cosmo', 'Harry Van Gorkum']","$67,000,000 ","$5,920,150 ",4.35 ,4.88 
tt0265087,Black Knight,4.4,['Gil Junger'],"['Darryl Quarles', 'Peter Gaulke', 'and 1 more credit']","['Martin Lawrence', 'Marsha Thomason', 'Tom Wilkinson', 'Vincent Regan', 'Daryl Mitchell', 'Michael Countryman', 'Kevin Conway', 'Jeannette Weegar', 'Erik Jensen', 'Dikran Tulaine', 'Helen Carey', 'Michael Burgess', ""Isabell O'Connor"", 'Kevin Stillwell', 'Mikey Post']","$50,000,000 ","$33,422,806 ",5.36 ,4.88 
tt0107719,The Nutcracker,5.3,['Emile Ardolino'],['Susan Cooper'],"['Darci Kistler', 'Damian Woetzel', 'Bart Robinson Cook', 'Kyra Nichols', 'Jessica Lynn Cohen', 'Macaulay Culkin', 'Wendy Whelan', 'Margaret Tracey', 'Gen Horiuchi', 'Tom Gold', 'Lourdes Lpez', 'Nilas Martins', 'William Otto', 'Peter Reznick', 'Karin von Aroldingen']","$19,000,000 ","$2,119,994 ",4.47 ,4.88 
tt0072665,At Long Last Love,4.9,['Peter Bogdanovich'],['Peter Bogdanovich'],"['Burt Reynolds', 'Cybill Shepherd', 'Madeline Kahn', 'Duilio Del Prete', 'Eileen Brennan', 'John Hillerman', 'Mildred Natwick', 'Quinn K. Redeker', 'J. Edward McKinley', 'John Stephenson', 'Peter Dane', 'William Paterson', 'Lester Dorr', 'Liam Dunn', 'Elvin Moon']","$6,000,000 ","$1,500,000 ",4.87 ,4.89 
tt1214962,Seeking Justice,6.1,['Roger Donaldson'],"['Todd Hickey', 'Robert Tannen', 'and 1 more credit']","['Nicolas Cage', 'January Jones', 'Guy Pearce', 'Harold Perrineau', 'Jennifer Carpenter', 'IronE Singleton', 'Wayne Pre', 'Xander Berkeley', 'Marcus Lyle Brown', 'Dikran Tulaine', 'Joe Chrest', 'Demetrius Bridges', 'Jason Davis', 'Brett Gentile', 'Renwick D. Scott II']","$17,000,000 ","$390,571 ",3.68 ,4.89 
tt0144814,The Rage: Carrie 2,4.3,['Katt Shea'],"['Stephen King', 'Rafael Moreu']","['Emily Bergl', 'Jason London', 'Dylan Bruno', 'J. Smith-Cameron', 'Amy Irving', 'Zachery Ty Bryan', 'John Doe', 'Gordon Clapp', 'Rachel Blanchard', 'Charlotte Ayanna', 'Justin Urich', 'Mena Suvari', 'Eli Craig', 'Eddie Kaye Thomas', 'Clint Jordan']","$21,000,000 ","$17,757,087 ",5.48 ,4.89 
tt0098093,Physical Evidence,5,['Michael Crichton'],"['Steve Ransohoff', 'Bill Phillips', 'and 1 more credit']","['Burt Reynolds', 'Theresa Russell', 'Ned Beatty', 'Kay Lenz', 'Ted McGinley', ""Tom O'Brien"", 'Kenneth Welsh', 'Ray Baker', 'Ken James', 'Michael P. Moran', 'Angelo Rizacos', 'Lamar Jackson', 'Paul Hubbard', 'Larry Reynolds', 'Peter MacNeill']","$17,000,000 ","$3,560,932 ",4.78 ,4.89 
tt0144964,Highlander: Endgame,4.3,['Douglas Aarniokoski'],"['Gregory Widen', 'Eric Bernt']","['Adrian Paul', 'Christopher Lambert', 'Bruce Payne', 'Lisa Barbuscia', 'Donnie Yen', 'Jim Byrnes', 'Peter Wingfield', 'Damon Dash', 'Beatie Edney', 'Sheila Gish', 'Oris Erhuero', 'Ian Paul Cassidy', 'Adam Copeland', 'Mihnea Trusca', 'June Watson']","$15,000,000 ","$12,801,190 ",5.49 ,4.89 
tt0089893,Red Sonja,4.7,['Richard Fleischer'],"['Robert E. Howard', 'Clive Exton', 'and 1 more credit']","['Brigitte Nielsen', 'Arnold Schwarzenegger', 'Sandahl Bergman', 'Paul L. Smith', 'Ernie Reyes Jr.', 'Ronald Lacey', 'Pat Roach', 'Terry Richards', 'Janet Agren', 'Donna Osterbuhr', 'Lara Lamberti', 'Hans Meyer', 'Francesca Romana Coluzzi', 'Stefano Maria Mioni', 'Tutte Lemkow']","$17,900,000 ","$6,905,861 ",5.09 ,4.89 
